actual,prediction
61,51.94070080862534
64,61.12883435582822
61,57.06818181818182
46,46.38095238095238
60,61.12883435582822
43,26.49019607843137
46,46.38095238095238
35,57.06818181818182
50,57.06818181818182
39,61.12883435582822
36,57.06818181818182
37,39.92307692307692
62,51.94070080862534
63,51.94070080862534
58,61.12883435582822
60,61.12883435582822
40,42.666666666666664
43,40.0
69,51.94070080862534
58,51.94070080862534
61,51.94070080862534
60,46.38095238095238
58,61.12883435582822
56,61.12883435582822
47,51.94070080862534
58,61.12883435582822
70,61.12883435582822
29,37.99107142857143
40,37.0
62,51.94070080862534
57,51.94070080862534
56,61.12883435582822
55,61.12883435582822
62,51.94070080862534
62,61.12883435582822
63,61.12883435582822
52,61.12883435582822
46,57.06818181818182
32,61.12883435582822
30,46.38095238095238
67,61.12883435582822
64,61.12883435582822
46,46.38095238095238
68,51.94070080862534
43,26.49019607843137
52,65.55555555555556
37,61.12883435582822
61,51.94070080862534
39,51.94070080862534
58,57.5
62,61.12883435582822
68,51.94070080862534
36,51.94070080862534
46,46.38095238095238
41,57.06818181818182
57,51.94070080862534
61,61.12883435582822
70,57.06818181818182
59,61.12883435582822
38,61.12883435582822
42,61.12883435582822
69,51.94070080862534
59,61.12883435582822
61,51.94070080862534
57,61.12883435582822
34,42.333333333333336
40,57.333333333333336
68,51.94070080862534
61,51.94070080862534
60,46.38095238095238
51,20.0
61,51.94070080862534
40,57.333333333333336
61,61.12883435582822
34,30.8
51,61.12883435582822
60,46.38095238095238
54,39.92307692307692
62,61.12883435582822
52,39.92307692307692
46,46.38095238095238
59,51.94070080862534
75,61.12883435582822
35,61.12883435582822
68,61.12883435582822
61,61.12883435582822
31,20.0
58,57.5
43,20.0
68,51.94070080862534
47,20.0
71,51.94070080862534
59,61.12883435582822
41,20.0
61,61.12883435582822
57,61.12883435582822
58,61.12883435582822
65,61.12883435582822
63,51.94070080862534
68,61.12883435582822
65,61.12883435582822
51,61.12883435582822
49,57.06818181818182
70,61.12883435582822
47,20.0
58,61.12883435582822
63,61.12883435582822
55,51.94070080862534
50,61.12883435582822
69,61.12883435582822
68,61.12883435582822
52,57.06818181818182
65,51.94070080862534
65,61.12883435582822
58,51.94070080862534
74,57.06818181818182
61,57.06818181818182
44,57.06818181818182
73,61.12883435582822
45,20.0
71,51.94070080862534
61,51.94070080862534
68,58.5
58,51.94070080862534
56,61.12883435582822
73,61.12883435582822
58,61.12883435582822
66,61.12883435582822
59,69.23529411764706
72,69.23529411764706
54,39.92307692307692
71,51.94070080862534
57,57.06818181818182
78,69.23529411764706
64,61.12883435582822
49,57.06818181818182
51,61.12883435582822
61,57.06818181818182
76,61.12883435582822
43,20.0
52,61.12883435582822
64,50.333333333333336
68,51.94070080862534
72,69.23529411764706
50,57.06818181818182
59,61.12883435582822
45,61.12883435582822
64,61.12883435582822
70,61.12883435582822
46,61.12883435582822
72,61.12883435582822
64,61.12883435582822
58,61.12883435582822
72,61.12883435582822
64,61.12883435582822
74,57.06818181818182
63,69.23529411764706
64,61.12883435582822
41,57.06818181818182
70,61.12883435582822
61,57.06818181818182
69,61.12883435582822
34,40.72727272727273
72,69.23529411764706
52,61.12883435582822
63,61.12883435582822
42,57.06818181818182
63,69.23529411764706
65,51.94070080862534
47,61.12883435582822
37,57.06818181818182
71,69.23529411764706
54,61.12883435582822
46,43.270270270270274
62,69.23529411764706
63,61.12883435582822
59,61.12883435582822
61,61.12883435582822
62,68.0
73,61.12883435582822
63,61.12883435582822
57,69.23529411764706
65,51.94070080862534
65,61.12883435582822
59,61.12883435582822
62,61.12883435582822
59,61.12883435582822
64,50.333333333333336
60,61.12883435582822
68,61.12883435582822
60,61.12883435582822
35,20.0
59,61.12883435582822
62,61.12883435582822
73,61.12883435582822
50,39.92307692307692
30,57.06818181818182
52,61.12883435582822
68,61.12883435582822
36,39.92307692307692
40,61.12883435582822
50,61.12883435582822
75,30.666666666666668
54,61.12883435582822
71,50.333333333333336
55,40.72727272727273
72,69.23529411764706
42,20.0
68,51.94070080862534
55,51.94070080862534
72,69.23529411764706
78,69.23529411764706
63,69.23529411764706
74,61.12883435582822
56,61.12883435582822
33,57.06818181818182
74,57.06818181818182
39,40.72727272727273
41,20.0
34,61.12883435582822
55,61.12883435582822
64,61.12883435582822
74,61.12883435582822
70,61.12883435582822
56,37.99107142857143
59,61.12883435582822
65,61.12883435582822
28,35.0
63,61.12883435582822
71,69.23529411764706
61,68.0
51,20.0
56,61.12883435582822
78,69.23529411764706
56,61.12883435582822
71,50.333333333333336
63,61.12883435582822
71,69.23529411764706
78,69.23529411764706
68,61.12883435582822
71,50.333333333333336
68,58.5
45,69.23529411764706
57,69.23529411764706
53,61.12883435582822
68,51.94070080862534
56,51.94070080862534
39,39.92307692307692
67,40.72727272727273
44,57.06818181818182
55,61.12883435582822
49,61.12883435582822
59,61.12883435582822
51,69.23529411764706
41,40.72727272727273
54,61.12883435582822
55,20.0
46,50.333333333333336
63,20.0
61,68.0
51,69.23529411764706
73,61.12883435582822
55,57.06818181818182
39,65.55555555555556
56,61.12883435582822
55,51.94070080862534
49,61.12883435582822
52,61.12883435582822
59,61.12883435582822
54,61.12883435582822
73,61.12883435582822
59,57.06818181818182
78,69.23529411764706
59,61.12883435582822
53,42.333333333333336
73,69.23529411764706
61,61.12883435582822
61,51.94070080862534
63,69.23529411764706
51,39.92307692307692
41,27.0
65,51.94070080862534
54,50.333333333333336
50,51.94070080862534
46,57.06818181818182
52,39.92307692307692
71,50.333333333333336
45,57.06818181818182
35,61.12883435582822
45,57.06818181818182
52,39.92307692307692
72,20.0
57,61.12883435582822
59,65.25
55,57.5
43,39.92307692307692
53,61.12883435582822
54,50.333333333333336
41,57.06818181818182
63,61.12883435582822
26,47.0
52,51.94070080862534
47,50.333333333333336
72,69.23529411764706
48,40.72727272727273
69,61.12883435582822
67,61.12883435582822
71,69.23529411764706
48,40.72727272727273
26,50.333333333333336
59,55.0
74,57.06818181818182
73,69.23529411764706
62,40.72727272727273
59,61.12883435582822
51,57.06818181818182
62,61.12883435582822
54,61.12883435582822
69,51.94070080862534
70,61.12883435582822
47,50.333333333333336
54,61.12883435582822
53,48.25
72,69.23529411764706
57,17.0
46,43.270270270270274
55,57.06818181818182
69,69.23529411764706
79,61.12883435582822
73,69.23529411764706
39,54.0
50,57.06818181818182
61,51.94070080862534
75,30.666666666666668
75,30.666666666666668
78,69.23529411764706
35,47.0
56,61.12883435582822
65,50.333333333333336
47,50.333333333333336
55,69.23529411764706
48,66.0
57,69.23529411764706
65,50.333333333333336
55,57.06818181818182
55,51.94070080862534
71,69.23529411764706
59,61.12883435582822
71,69.23529411764706
63,69.23529411764706
55,53.0
59,69.23529411764706
73,61.12883435582822
73,61.12883435582822
72,69.23529411764706
54,17.0
68,53.0
55,69.23529411764706
67,40.72727272727273
69,51.94070080862534
31,65.25
67,40.72727272727273
52,39.92307692307692
65,50.333333333333336
63,69.23529411764706
60,61.12883435582822
73,61.12883435582822
58,69.23529411764706
70,61.12883435582822
63,69.23529411764706
59,55.0
51,57.06818181818182
51,57.06818181818182
63,69.23529411764706
54,61.12883435582822
72,40.72727272727273
55,57.06818181818182
52,61.5
73,61.12883435582822
65,55.0
57,69.23529411764706
48,17.0
72,69.23529411764706
73,48.25
73,48.25
51,57.06818181818182
68,53.0
69,69.23529411764706
60,69.23529411764706
65,50.333333333333336
50,50.333333333333336
74,69.23529411764706
78,69.23529411764706
62,42.333333333333336
53,65.55555555555556
55,57.06818181818182
48,42.333333333333336
35,61.5
53,69.23529411764706
59,20.0
75,30.666666666666668
61,51.94070080862534
49,42.333333333333336
53,65.55555555555556
71,71.0
66,42.333333333333336
61,69.23529411764706
52,20.0
54,61.12883435582822
71,71.0
59,61.5
67,65.55555555555556
74,69.23529411764706
47,42.333333333333336
57,69.23529411764706
62,69.23529411764706
69,69.23529411764706
71,69.23529411764706
72,69.23529411764706
47,50.333333333333336
71,61.5
52,65.55555555555556
54,69.23529411764706
58,69.23529411764706
65,61.5
62,42.333333333333336
48,42.333333333333336
61,69.23529411764706
63,69.23529411764706
53,69.23529411764706
34,61.5
72,65.25
53,65.55555555555556
70,61.5
74,69.23529411764706
58,48.25
56,50.333333333333336
47,65.55555555555556
57,61.5
65,50.333333333333336
71,69.23529411764706
51,55.0
29,35.0
51,69.23529411764706
45,69.23529411764706
53,53.0
70,61.12883435582822
62,42.333333333333336
59,71.0
57,61.5
58,69.23529411764706
71,53.0
72,69.23529411764706
57,57.06818181818182
72,69.23529411764706
63,69.23529411764706
80,69.23529411764706
71,69.23529411764706
80,69.23529411764706
60,69.23529411764706
46,69.23529411764706
57,69.23529411764706
65,50.333333333333336
51,69.23529411764706
53,71.0
58,65.55555555555556
64,65.25
58,48.25
82,69.23529411764706
65,69.23529411764706
72,69.23529411764706
52,61.5
65,69.23529411764706
55,48.25
76,48.25
71,69.23529411764706
65,50.333333333333336
47,71.0
60,69.23529411764706
59,42.0
47,71.0
75,69.23529411764706
72,50.333333333333336
59,71.0
71,69.23529411764706
71,61.5
59,65.25
63,69.23529411764706
73,69.23529411764706
66,50.333333333333336
56,69.23529411764706
55,48.25
53,69.23529411764706
28,50.333333333333336
57,61.5
51,69.23529411764706
54,69.23529411764706
54,69.23529411764706
70,48.25
55,53.0
49,48.25
71,69.23529411764706
67,61.12883435582822
71,69.23529411764706
65,65.55555555555556
58,69.23529411764706
69,65.25
63,69.23529411764706
66,50.333333333333336
57,69.23529411764706
66,50.333333333333336
35,50.333333333333336
63,65.25
76,69.23529411764706
73,69.23529411764706
65,65.55555555555556
54,65.25
51,69.23529411764706
55,61.5
29,50.333333333333336
67,69.23529411764706
61,69.23529411764706
66,50.333333333333336
61,35.0
57,69.23529411764706
67,65.55555555555556
50,48.25
54,48.25
58,69.23529411764706
75,69.23529411764706
63,69.23529411764706
65,65.55555555555556
65,65.55555555555556
74,69.23529411764706
80,69.23529411764706
73,69.23529411764706
69,65.25
76,69.23529411764706
60,48.25
69,61.5
56,69.23529411764706
63,65.25
71,69.23529411764706
74,69.23529411764706
66,50.333333333333336
35,50.333333333333336
71,69.23529411764706
48,69.23529411764706
60,48.25
43,69.23529411764706
75,69.23529411764706
75,30.666666666666668
73,48.25
62,43.270270270270274
28,69.23529411764706
74,69.23529411764706
53,65.25
23,69.23529411764706
69,65.25
81,69.23529411764706
73,69.23529411764706
62,55.0
80,69.23529411764706
69,61.5
70,61.5
70,61.5
77,61.12883435582822
63,65.25
61,61.5
66,50.333333333333336
77,61.12883435582822
72,69.23529411764706
59,69.23529411764706
71,69.23529411764706
81,69.23529411764706
64,69.23529411764706
84,69.23529411764706
66,50.333333333333336
67,65.55555555555556
67,69.23529411764706
39,48.25
55,48.25
51,50.333333333333336
68,48.25
72,71.0
81,50.333333333333336
85,69.23529411764706
65,65.55555555555556
64,65.25
84,69.23529411764706
75,69.23529411764706
72,71.0
68,61.5
67,61.12883435582822
81,50.333333333333336
71,69.23529411764706
60,69.23529411764706
74,61.5
54,69.23529411764706
85,69.23529411764706
42,69.23529411764706
63,61.5
65,48.25
67,69.23529411764706
47,48.25
72,48.25
45,48.25
41,61.5
66,65.25
73,48.25
63,65.25
69,69.23529411764706
80,69.23529411764706
69,65.25
84,69.23529411764706
80,69.23529411764706
73,69.23529411764706
81,65.25
66,69.23529411764706
49,69.23529411764706
74,61.5
74,61.5
77,69.23529411764706
61,66.0
72,71.0
85,69.23529411764706
51,69.23529411764706
53,65.25
84,69.23529411764706
60,69.23529411764706
67,61.12883435582822
74,69.23529411764706
73,48.25
64,61.5
56,61.5
65,48.25
72,72.0
73,69.23529411764706
53,48.25
65,69.23529411764706
67,69.23529411764706
64,65.25
73,69.23529411764706
90,69.23529411764706
69,69.23529411764706
73,53.0
72,69.23529411764706
58,61.5
61,69.23529411764706
71,65.25
78,65.55555555555556
85,69.23529411764706
60,55.0
73,69.23529411764706
51,61.5
80,69.23529411764706
84,69.23529411764706
62,61.5
71,69.23529411764706
73,69.23529411764706
72,69.23529411764706
61,69.23529411764706
73,69.23529411764706
65,48.25
50,55.0
67,55.0
74,61.5
69,71.0
64,69.23529411764706
81,50.333333333333336
73,69.23529411764706
67,69.23529411764706
61,61.5
66,43.0
72,61.5
60,65.25
78,43.0
54,61.5
72,69.23529411764706
73,69.23529411764706
72,69.23529411764706
66,43.0
77,69.23529411764706
42,50.333333333333336
56,55.0
67,69.23529411764706
56,61.5
76,69.23529411764706
85,69.23529411764706
66,69.23529411764706
84,69.23529411764706
71,48.25
85,69.23529411764706
67,69.23529411764706
63,69.23529411764706
77,61.12883435582822
73,69.23529411764706
71,48.25
69,71.0
72,71.0
76,69.23529411764706
71,61.5
71,61.5
46,61.5
75,69.23529411764706
74,65.25
81,50.333333333333336
70,61.5
66,69.23529411764706
67,69.23529411764706
64,61.5
58,61.5
77,69.23529411764706
61,61.5
81,50.333333333333336
71,61.5
77,61.12883435582822
76,61.5
46,61.5
49,43.0
61,47.0
90,69.23529411764706
85,69.23529411764706
81,50.333333333333336
63,69.23529411764706
85,69.23529411764706
90,69.23529411764706
76,61.5
64,69.23529411764706
69,55.0
77,61.12883435582822
74,55.0
63,69.23529411764706
79,69.23529411764706
85,69.23529411764706
48,69.23529411764706
55,61.5
83,69.23529411764706
65,61.5
77,69.23529411764706
72,53.0
51,61.5
64,69.23529411764706
70,61.5
69,69.23529411764706
83,69.23529411764706
80,61.5
67,55.0
58,48.25
71,61.5
63,69.23529411764706
81,69.23529411764706
80,69.23529411764706
76,61.5
63,69.23529411764706
76,61.5
75,69.23529411764706
84,69.23529411764706
77,69.23529411764706
62,69.23529411764706
66,69.23529411764706
85,69.23529411764706
77,69.23529411764706
77,69.23529411764706
77,61.12883435582822
84,69.23529411764706
74,65.25
76,69.23529411764706
63,69.23529411764706
67,69.23529411764706
64,65.25
84,69.23529411764706
62,54.0
59,43.0
74,48.25
78,65.55555555555556
72,48.25
68,48.25
77,69.23529411764706
68,48.25
66,48.25
37,69.23529411764706
74,69.23529411764706
65,69.23529411764706
81,69.23529411764706
90,69.23529411764706
89,69.23529411764706
74,50.333333333333336
67,69.23529411764706
81,69.23529411764706
74,61.5
73,51.94070080862534
56,57.333333333333336
64,69.23529411764706
48,55.0
71,69.23529411764706
79,69.23529411764706
83,69.23529411764706
96,71.0
74,69.23529411764706
89,69.23529411764706
77,69.23529411764706
59,43.0
73,69.23529411764706
53,48.25
83,69.23529411764706
76,65.55555555555556
73,54.0
64,65.25
85,69.23529411764706
89,69.23529411764706
86,69.23529411764706
90,69.23529411764706
89,69.23529411764706
81,69.23529411764706
85,69.23529411764706
84,69.23529411764706
77,69.23529411764706
71,69.23529411764706
71,69.23529411764706
63,69.23529411764706
83,69.23529411764706
68,48.25
70,61.5
55,69.23529411764706
64,69.23529411764706
77,69.23529411764706
72,69.23529411764706
74,50.333333333333336
90,69.23529411764706
65,69.23529411764706
85,69.23529411764706
63,69.23529411764706
76,48.25
53,61.5
80,69.23529411764706
60,48.25
72,69.23529411764706
49,48.25
72,48.25
64,50.333333333333336
89,69.23529411764706
84,69.23529411764706
85,69.23529411764706
86,69.23529411764706
90,69.23529411764706
83,69.23529411764706
83,69.23529411764706
86,69.23529411764706
76,69.23529411764706
85,69.23529411764706
78,69.23529411764706
83,69.23529411764706
63,69.23529411764706
67,55.0
71,48.25
80,69.23529411764706
89,69.23529411764706
54,61.5
85,69.23529411764706
71,69.23529411764706
76,48.25
64,48.25
61,48.25
81,50.333333333333336
76,48.25
81,69.23529411764706
75,69.23529411764706
70,60.0
83,68.0
90,69.23529411764706
89,69.23529411764706
87,69.23529411764706
83,69.23529411764706
89,71.0
81,69.23529411764706
86,69.23529411764706
64,48.25
71,69.23529411764706
73,48.25
79,69.23529411764706
80,69.23529411764706
76,48.25
64,48.25
76,48.25
73,69.23529411764706
75,69.23529411764706
52,61.5
72,48.25
68,48.25
67,55.0
55,51.94070080862534
39,51.94070080862534
55,51.94070080862534
34,51.94070080862534
34,51.94070080862534
54,51.94070080862534
52,51.94070080862534
54,51.94070080862534
34,51.94070080862534
55,51.94070080862534
17,22.0
34,37.99107142857143
47,51.94070080862534
73,65.82352941176471
29,46.38095238095238
73,65.82352941176471
25,12.0
28,51.94070080862534
48,51.94070080862534
73,65.82352941176471
4,20.0
45,45.0
65,51.94070080862534
45,51.94070080862534
48,51.94070080862534
56,51.94070080862534
39,51.94070080862534
2,7.833333333333333
11,7.833333333333333
54,51.94070080862534
52,51.94070080862534
39,51.94070080862534
39,37.99107142857143
48,51.94070080862534
48,51.94070080862534
48,51.94070080862534
39,51.94070080862534
35,51.94070080862534
56,51.94070080862534
33,51.94070080862534
55,51.94070080862534
49,51.94070080862534
28,37.99107142857143
49,51.94070080862534
39,39.0
48,51.94070080862534
33,51.94070080862534
26,37.99107142857143
4,22.0
49,51.94070080862534
61,51.94070080862534
19,37.99107142857143
39,51.94070080862534
55,51.94070080862534
44,46.38095238095238
55,51.94070080862534
55,51.94070080862534
56,51.94070080862534
7,7.833333333333333
55,46.38095238095238
28,51.94070080862534
15,20.0
22,37.99107142857143
54,51.94070080862534
5,7.833333333333333
33,51.94070080862534
54,51.94070080862534
24,24.5
18,7.833333333333333
9,22.0
54,51.94070080862534
47,51.94070080862534
55,51.94070080862534
52,51.94070080862534
33,51.94070080862534
50,51.94070080862534
65,51.94070080862534
65,51.94070080862534
39,51.94070080862534
36,51.94070080862534
29,37.99107142857143
25,24.5
13,7.833333333333333
33,51.94070080862534
42,22.0
56,51.94070080862534
61,51.94070080862534
23,43.270270270270274
19,25.4
7,7.833333333333333
45,51.94070080862534
50,51.94070080862534
50,51.94070080862534
47,51.94070080862534
26,51.94070080862534
19,37.99107142857143
56,37.99107142857143
52,51.94070080862534
28,51.94070080862534
28,37.99107142857143
22,37.99107142857143
23,51.94070080862534
39,37.99107142857143
6,7.833333333333333
71,71.0
32,51.94070080862534
26,22.0
19,37.99107142857143
29,37.99107142857143
13,20.0
36,51.94070080862534
65,51.94070080862534
41,37.99107142857143
60,51.94070080862534
45,51.94070080862534
48,51.94070080862534
47,51.94070080862534
22,37.99107142857143
38,37.99107142857143
41,51.94070080862534
47,51.94070080862534
52,51.94070080862534
46,51.94070080862534
34,30.8
34,51.94070080862534
28,37.99107142857143
25,20.0
48,51.94070080862534
73,65.82352941176471
18,7.833333333333333
55,51.94070080862534
65,51.94070080862534
47,51.94070080862534
23,37.99107142857143
50,51.94070080862534
71,71.0
28,51.94070080862534
19,24.5
39,51.94070080862534
73,65.82352941176471
34,51.94070080862534
24,37.99107142857143
49,51.94070080862534
62,51.94070080862534
36,51.94070080862534
29,37.99107142857143
52,46.38095238095238
62,43.270270270270274
13,43.270270270270274
50,51.94070080862534
44,51.94070080862534
18,22.0
65,51.94070080862534
65,51.94070080862534
19,37.99107142857143
25,37.99107142857143
51,51.94070080862534
55,51.94070080862534
30,37.99107142857143
36,51.94070080862534
52,37.99107142857143
47,37.99107142857143
20,30.8
54,51.94070080862534
56,51.94070080862534
23,51.94070080862534
44,51.94070080862534
71,71.0
29,37.99107142857143
28,37.99107142857143
37,46.4
18,37.99107142857143
25,20.0
49,51.94070080862534
68,61.12883435582822
68,61.12883435582822
39,51.94070080862534
47,51.94070080862534
73,57.06818181818182
48,37.99107142857143
49,65.55555555555556
47,51.94070080862534
49,51.94070080862534
16,16.0
34,25.4
61,51.94070080862534
29,37.99107142857143
35,37.99107142857143
45,51.94070080862534
54,37.99107142857143
68,61.12883435582822
34,51.94070080862534
71,71.0
43,37.99107142857143
61,51.94070080862534
71,71.0
61,51.94070080862534
47,51.94070080862534
30,37.99107142857143
47,37.99107142857143
29,37.0
49,51.94070080862534
21,22.0
47,37.99107142857143
62,51.94070080862534
22,24.5
50,51.94070080862534
45,51.94070080862534
35,51.94070080862534
23,64.0
71,71.0
65,51.94070080862534
65,51.94070080862534
68,61.12883435582822
28,37.99107142857143
45,51.94070080862534
45,51.94070080862534
82,68.0
61,51.94070080862534
62,51.94070080862534
15,26.49019607843137
62,51.94070080862534
34,65.82352941176471
82,68.0
82,68.0
47,51.94070080862534
55,51.94070080862534
23,37.99107142857143
61,51.94070080862534
20,26.49019607843137
35,37.99107142857143
34,51.94070080862534
31,37.99107142857143
47,51.94070080862534
64,61.12883435582822
82,68.0
22,12.0
31,37.99107142857143
35,37.99107142857143
31,37.99107142857143
82,68.0
30,37.99107142857143
48,37.99107142857143
10,37.99107142857143
32,25.4
40,51.94070080862534
47,51.94070080862534
43,37.99107142857143
12,37.99107142857143
38,51.94070080862534
61,51.94070080862534
29,19.5
65,61.12883435582822
61,51.94070080862534
49,65.82352941176471
76,61.12883435582822
69,51.94070080862534
68,61.12883435582822
43,37.99107142857143
82,68.0
68,61.12883435582822
39,51.94070080862534
34,51.94070080862534
68,61.12883435582822
60,51.94070080862534
19,26.49019607843137
45,51.94070080862534
48,51.94070080862534
66,51.94070080862534
49,65.82352941176471
26,37.99107142857143
49,51.94070080862534
62,51.94070080862534
48,51.94070080862534
36,51.94070080862534
12,21.0
58,51.94070080862534
35,37.99107142857143
23,37.99107142857143
27,68.0
45,51.94070080862534
43,37.99107142857143
37,51.94070080862534
27,37.99107142857143
56,51.94070080862534
48,51.94070080862534
51,61.12883435582822
56,61.12883435582822
28,37.99107142857143
25,37.99107142857143
27,36.42857142857143
71,51.94070080862534
65,61.12883435582822
65,61.12883435582822
58,51.94070080862534
65,51.94070080862534
54,37.99107142857143
43,51.94070080862534
49,51.94070080862534
56,37.99107142857143
16,51.94070080862534
31,51.94070080862534
25,37.99107142857143
34,51.94070080862534
30,68.0
64,61.12883435582822
76,61.12883435582822
62,51.94070080862534
22,30.0
18,37.99107142857143
41,37.99107142857143
20,37.99107142857143
71,51.94070080862534
42,51.94070080862534
58,51.94070080862534
62,51.94070080862534
59,51.94070080862534
32,51.94070080862534
46,37.99107142857143
82,68.0
52,37.99107142857143
45,51.94070080862534
46,40.4
55,61.12883435582822
82,68.0
62,51.94070080862534
27,68.0
27,43.270270270270274
29,37.99107142857143
24,26.49019607843137
34,51.94070080862534
35,43.270270270270274
66,51.94070080862534
22,26.49019607843137
65,51.94070080862534
70,61.12883435582822
70,61.12883435582822
62,69.23529411764706
76,61.12883435582822
35,26.49019607843137
17,43.270270270270274
49,51.94070080862534
19,30.8
53,37.99107142857143
41,37.99107142857143
45,51.94070080862534
31,36.42857142857143
72,61.12883435582822
54,51.94070080862534
34,51.94070080862534
31,51.94070080862534
82,68.0
35,37.0
36,51.94070080862534
82,68.0
45,51.94070080862534
54,51.94070080862534
46,37.99107142857143
42,51.94070080862534
71,61.12883435582822
57,37.99107142857143
61,51.94070080862534
48,37.99107142857143
73,57.06818181818182
29,37.99107142857143
25,43.270270270270274
42,51.94070080862534
16,26.49019607843137
76,61.12883435582822
62,51.94070080862534
50,43.270270270270274
82,68.0
71,51.94070080862534
54,37.99107142857143
49,61.12883435582822
19,22.0
59,51.94070080862534
54,51.94070080862534
19,51.94070080862534
48,26.49019607843137
48,51.94070080862534
45,51.94070080862534
39,37.99107142857143
66,51.94070080862534
14,26.49019607843137
58,51.94070080862534
59,51.94070080862534
59,51.94070080862534
38,35.0
50,40.4
43,61.12883435582822
52,46.4
58,51.94070080862534
50,51.94070080862534
57,37.99107142857143
65,51.94070080862534
60,51.94070080862534
25,26.49019607843137
62,51.94070080862534
24,37.99107142857143
18,21.0
58,51.94070080862534
48,37.99107142857143
67,61.12883435582822
62,51.94070080862534
45,51.94070080862534
68,51.94070080862534
61,61.12883435582822
25,21.0
35,43.270270270270274
71,61.12883435582822
46,37.99107142857143
59,37.99107142857143
66,51.94070080862534
31,51.94070080862534
33,37.99107142857143
33,26.49019607843137
38,43.270270270270274
41,51.94070080862534
55,55.0
27,26.49019607843137
46,40.4
54,51.94070080862534
47,43.270270270270274
68,51.94070080862534
23,26.49019607843137
76,61.12883435582822
57,51.94070080862534
52,37.99107142857143
31,61.12883435582822
65,65.82352941176471
82,68.0
60,61.12883435582822
40,37.99107142857143
58,51.94070080862534
57,37.99107142857143
64,61.12883435582822
36,51.94070080862534
82,68.0
57,37.99107142857143
71,51.94070080862534
23,37.99107142857143
38,51.94070080862534
54,51.94070080862534
65,65.82352941176471
18,43.270270270270274
68,51.94070080862534
51,40.4
40,37.99107142857143
45,51.94070080862534
76,61.12883435582822
34,51.94070080862534
58,51.94070080862534
48,37.99107142857143
48,37.99107142857143
71,51.94070080862534
36,40.4
73,65.82352941176471
51,37.99107142857143
62,51.94070080862534
73,61.12883435582822
37,26.49019607843137
30,37.99107142857143
36,51.94070080862534
73,57.06818181818182
74,30.8
40,37.99107142857143
45,51.94070080862534
48,35.666666666666664
52,61.12883435582822
38,37.99107142857143
43,61.12883435582822
27,26.49019607843137
72,61.12883435582822
33,37.99107142857143
36,51.94070080862534
43,37.99107142857143
30,37.99107142857143
39,43.270270270270274
54,51.94070080862534
65,65.82352941176471
8,30.0
71,51.94070080862534
60,46.38095238095238
57,37.99107142857143
40,37.99107142857143
41,51.94070080862534
71,51.94070080862534
52,46.4
38,37.99107142857143
58,51.94070080862534
52,61.12883435582822
46,37.99107142857143
46,37.99107142857143
60,51.94070080862534
48,51.94070080862534
61,51.94070080862534
40,40.4
36,43.270270270270274
35,26.49019607843137
21,37.99107142857143
66,57.06818181818182
43,40.4
66,51.94070080862534
21,26.49019607843137
66,57.06818181818182
27,26.49019607843137
64,61.12883435582822
73,61.12883435582822
60,46.38095238095238
36,26.49019607843137
47,51.94070080862534
30,43.270270270270274
59,51.94070080862534
48,61.12883435582822
41,57.06818181818182
65,61.12883435582822
30,12.0
20,26.49019607843137
22,40.4
22,26.49019607843137
30,26.49019607843137
38,37.99107142857143
52,61.12883435582822
73,65.82352941176471
19,43.270270270270274
53,51.94070080862534
54,65.55555555555556
61,61.12883435582822
38,37.99107142857143
15,26.49019607843137
62,51.94070080862534
23,26.49019607843137
58,51.94070080862534
53,42.333333333333336
31,26.49019607843137
62,46.4
68,51.94070080862534
69,51.94070080862534
32,50.333333333333336
39,40.4
61,51.94070080862534
27,26.49019607843137
64,43.270270270270274
39,43.270270270270274
63,51.94070080862534
76,61.12883435582822
51,42.333333333333336
85,69.23529411764706
26,26.49019607843137
48,46.38095238095238
60,51.94070080862534
55,51.94070080862534
7,26.49019607843137
27,24.5
53,61.12883435582822
66,57.06818181818182
27,26.49019607843137
49,25.0
47,43.270270270270274
73,57.06818181818182
40,51.94070080862534
68,51.94070080862534
48,37.99107142857143
68,58.5
69,61.12883435582822
71,51.94070080862534
40,40.4
9,24.5
26,43.270270270270274
54,51.94070080862534
48,46.38095238095238
61,51.94070080862534
40,51.94070080862534
69,51.94070080862534
67,61.12883435582822
66,57.06818181818182
38,37.99107142857143
54,51.94070080862534
22,42.333333333333336
71,61.12883435582822
5,26.49019607843137
45,51.94070080862534
50,51.94070080862534
48,51.94070080862534
55,51.94070080862534
33,26.49019607843137
36,51.94070080862534
40,26.49019607843137
32,43.270270270270274
50,51.94070080862534
78,69.23529411764706
47,43.270270270270274
59,51.94070080862534
62,51.94070080862534
39,61.12883435582822
56,61.12883435582822
29,26.49019607843137
32,50.333333333333336
32,43.270270270270274
73,61.12883435582822
27,26.49019607843137
66,61.12883435582822
48,51.94070080862534
73,65.82352941176471
31,61.12883435582822
57,51.94070080862534
64,43.270270270270274
56,61.12883435582822
55,51.94070080862534
53,61.12883435582822
62,69.23529411764706
52,61.12883435582822
55,51.94070080862534
58,51.94070080862534
49,51.94070080862534
57,51.94070080862534
46,46.38095238095238
68,58.5
66,43.270270270270274
30,57.06818181818182
57,43.270270270270274
40,37.99107142857143
48,61.12883435582822
58,61.12883435582822
58,51.94070080862534
57,61.12883435582822
41,57.06818181818182
62,43.270270270270274
58,51.94070080862534
71,51.94070080862534
50,46.38095238095238
